player_id,college_pid,name,first_name,last_name,birth_year,birth_date,draft_year,round,pick,position,position1,draft_year1,height,weight,bmi,arm_length,hand_size,front_shoulder,back_shoulder,wonderlic,pass_velocity,ten_yard,twenty_yard,forty_yard,bench_press,vertical_leap,broad_jump,shuttle,sixty_shuttle,three_cone,four_square
SandTh00,thomas-sanders-1,Thomas Sanders,Thomas,Sanders,1962,1962-01-04,,,,,,,,,,,,,,,,,,,,,,,,,
SankBi00,bishop-sankey-1,Bishop Sankey,Bishop,Sankey,1993,1992-09-15,2014.0,2.0,54.0,RB,RB,2014.0,69.5,209.0,31.15,31.0,10.0,0.0,0.0,0.0,0.0,1.53,2.61,4.49,26.0,35.5,125.0,4.0,0.0,6.75,0.0
SantO.00,oj-santiago-1,O.J. Santiago,O.J.,Santiago,1974,1974-03-04,1997.0,3.0,70.0,TE,,,,,,,,,,,,,,,,,,,,,
SantTo00,tom-santi-1,Tom Santi,Tom,Santi,1986,1985-11-22,2008.0,6.0,196.0,TE,TE,2008.0,75.5,250.0,31.58,33.25,9.38,20.5,19.5,0.0,0.0,1.7,2.79,4.81,14.0,36.0,121.0,4.27,11.82,7.08,0.0
SanuMo00,mohamed-sanu-1,Mohamed Sanu,Mohamed,Sanu,1989,1989-08-22,2012.0,3.0,83.0,WR,WR,2012.0,73.5,211.0,28.12,33.5,10.13,0.0,0.0,0.0,0.0,1.63,2.64,4.62,19.0,36.0,126.0,4.22,0.0,6.88,0.0
SanzDa00,,Dane Sanzenbacher,Dane,Sanzenbacher,1988,1988-10-13,,,,,,,,,,,,,,,,,,,,,,,,,
SappCe00,cecil-sapp-1,Cecil Sapp,Cecil,Sapp,1978,1978-12-23,,,,,,,,,,,,,,,,,,,,,,,,,
SargBr00,broderick-sargent-2,Broderick Sargent,Broderick,Sargent,1962,1962-09-16,,,,,,,,,,,,,,,,,,,,,,,,,
SartMa20,martin-sartin-1,Martin Sartin,Martin,Sartin,1963,1963-03-09,,,,,,,,,,,,,,,,,,,,,,,,,
SaubEr00,None,Eric Saubert,Eric,Saubert,1994,1994-05-01,2017.0,5.0,174.0,TE,TE,2017.0,76.63,253.0,31.02,33.5,10.38,0.0,0.0,35.0,0.0,0.0,0.0,0.0,22.0,33.0,121.0,0.0,0.0,0.0,0.0
SaunJa00,jalen-saunders-1,Jalen Saunders,Jalen,Saunders,1993,1992-09-30,2014.0,4.0,104.0,WR,WR,2014.0,68.88,165.0,25.04,30.0,8.88,0.0,0.0,0.0,0.0,1.55,2.6,4.44,0.0,34.0,122.0,0.0,0.0,0.0,0.0
SaunWe00,weslye-saunders-1,Weslye Saunders,Weslye,Saunders,1989,1989-01-16,,,,,,,,,,,,,,,,,,,,,,,,,
SautCo00,cory-sauter-1,Cory Sauter,Cory,Sauter,1974,1974-11-21,,,,,,,,,,,,,,,,,,,,,,,,,
SavaDa20,dantrell-savage-1,Dantrell Savage,Dantrell,Savage,1985,1985-02-15,,,,,,,,,,,,,,,,,,,,,,,,,
SavaTo00,tom-savage-1,Tom Savage,Tom,Savage,1990,1990-04-26,2014.0,4.0,135.0,QB,QB,2014.0,75.88,228.0,28.51,31.63,9.63,0.0,0.0,0.0,57.0,1.77,2.92,4.97,0.0,27.0,104.0,4.36,0.0,7.33,0.0
SavoNi20,nicky-savoie-1,Nick Savoie,Nick,Savoie,1974,1973-09-21,1997.0,6.0,165.0,TE,TE,1997.0,77.8,253.0,30.09,33.5,9.75,26.0,22.0,0.0,0.0,1.74,2.92,4.95,0.0,29.5,112.0,4.1,11.9,7.54,0.0
SaxoJa00,james-saxon-1,James Saxon,James,Saxon,1966,1966-03-23,1988.0,6.0,139.0,RB,RB,1988.0,71.1,205.0,29.2,0.0,9.25,0.0,0.0,0.0,0.0,1.67,2.68,4.67,12.0,31.0,115.0,4.42,11.97,0.0,8.71
SaxtBr00,brian-saxton-1,Brian Saxton,Brian,Saxton,1972,1972-03-13,,,,,,,,,,,,,,,,,,,,,,,,,
ScaiBo00,bo-scaife-1,Bo Scaife,Bo,Scaife,1981,1981-01-06,2005.0,6.0,179.0,TE,TE,2005.0,74.63,249.0,32.19,32.38,10.13,6.0,17.0,0.0,0.0,1.73,2.79,4.79,24.0,32.5,110.0,4.12,11.66,7.21,0.0
ScalGr00,greg-scales-1,Greg Scales,Greg,Scales,1966,1966-05-09,1988.0,5.0,112.0,TE,TE,1988.0,75.6,253.0,31.87,0.0,9.25,0.0,0.0,0.0,0.0,1.74,2.88,4.84,17.0,29.0,112.0,4.54,12.28,0.0,8.75
ScarBo01,bo-scarbrough-1,Bo Scarbrough,Bo,Scarbrough,1997,1996-09-29,2018.0,7.0,236.0,RB,RB,2018.0,73.0,228.0,30.81,33.5,10.5,0.0,0.0,0.0,0.0,1.56,2.65,4.52,14.0,40.0,129.0,4.34,0.0,0.0,0.0
ScarJo00,jordan-scarlett-1,Jordan Scarlett,Jordan,Scarlett,1996,1996-02-09,2019.0,5.0,154.0,RB,RB,2019.0,71.0,208.0,29.71,30.38,8.88,0.0,0.0,0.0,0.0,0.0,0.0,4.47,21.0,30.0,116.0,4.63,0.0,7.37,0.0
SchaA.20,,A.J. Schable,A.J.,Schable,1984,1984-05-18,,,,,,,,,,,,,,,,,,,,,,,,,
SchaMa00,matt-schaub-1,Matt Schaub,Matt,Schaub,1981,1981-06-25,2004.0,3.0,90.0,QB,QB,2004.0,77.6,243.0,29.05,31.38,9.38,21.5,19.5,30.0,0.0,1.76,2.94,5.05,0.0,30.5,110.0,4.62,0.0,7.65,0.0
ScheEd20,,Ed Schenk,Ed,Schenk,1960,1960-12-20,,,,,,,,,,,,,,,,,,,,,,,,,
ScheTo00,tony-scheffler-1,Tony Scheffler,Tony,Scheffler,1983,1983-02-15,2006.0,2.0,61.0,TE,TE,2006.0,77.38,254.0,30.54,33.25,9.13,15.0,17.0,0.0,0.0,1.65,2.71,4.57,17.0,33.5,115.0,4.01,11.41,6.81,0.0
SchiAn20,andy-schillinger-1,Andy Schillinger,Andy,Schillinger,1965,1964-11-22,1988.0,10.0,260.0,WR,WR,1988.0,71.6,179.0,25.14,0.0,9.0,0.0,0.0,0.0,0.0,1.58,2.64,4.48,8.0,30.5,110.0,4.11,11.11,0.0,8.48
SchiCh00,chaz-schilens-1,Chaz Schilens,Chaz,Schilens,1986,1985-11-07,2008.0,7.0,226.0,WR,,,,,,,,,,,,,,,,,,,,,
SchiJa20,jake-schifino-1,Jake Schifino,Jake,Schifino,1980,1979-11-15,2002.0,5.0,151.0,WR,WR,2002.0,72.6,200.0,27.32,32.5,9.25,0.0,0.0,0.0,0.0,1.56,2.58,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SchlCo00,cory-schlesinger-1,Cory Schlesinger,Cory,Schlesinger,1972,1972-06-23,1995.0,6.0,192.0,RB,,,,,,,,,,,,,,,,,,,,,
SchmOw00,owen-schmitt-1,Owen Schmitt,Owen,Schmitt,1985,1985-02-13,2008.0,5.0,163.0,RB,,,,,,,,,,,,,,,,,,,,,
SchoDe00,derek-schouman-1,Derek Schouman,Derek,Schouman,1985,1985-03-11,2007.0,7.0,222.0,TE,,,,,,,,,,,,,,,,,,,,,
SchoMa00,matt-schobel-1,Matt Schobel,Matt,Schobel,1979,1978-11-04,2002.0,3.0,67.0,TE,,,,,,,,,,,,,,,,,,,,,
SchoTu00,turk-schonert-1,Turk Schonert,Turk,Schonert,1957,1957-01-15,,,,,,,,,,,,,,,,,,,,,,,,,
SchrBi00,None,Bill Schroeder,Bill,Schroeder,1971,1971-01-09,1994.0,6.0,181.0,WR,,,,,,,,,,,,,,,,,,,,,
SchrJa00,jay-schroeder-1,Jay Schroeder,Jay,Schroeder,1961,1961-06-28,,,,,,,,,,,,,,,,,,,,,,,,,
SchrMa00,mason-schreck-1,Mason Schreck,Mason,Schreck,1994,1993-11-04,2017.0,7.0,251.0,TE,,,,,,,,,,,,,,,,,,,,,
SchuDa00,dalton-schultz-1,Dalton Schultz,Dalton,Schultz,1996,1996-07-11,2018.0,4.0,137.0,TE,TE,2018.0,77.0,244.0,29.63,31.75,9.25,0.0,0.0,0.0,0.0,1.64,2.76,4.75,15.0,32.0,120.0,4.4,0.0,7.0,0.0
SchwSc00,scott-schwedes-1,Scott Schwedes,Scott,Schwedes,1965,1965-06-30,1987.0,2.0,56.0,WR,WR,1987.0,71.5,174.0,24.51,0.0,0.0,0.0,0.0,0.0,0.0,1.53,2.55,4.47,0.0,33.5,116.0,4.16,11.06,0.0,8.1
ScobJo00,josh-scobey-1,Josh Scobey,Josh,Scobey,1980,1979-12-11,2002.0,6.0,185.0,RB,RB,2002.0,71.4,218.0,30.79,31.25,9.25,0.0,0.0,0.0,0.0,1.6,2.61,4.44,21.0,40.5,122.0,3.93,10.93,6.96,0.0
ScotBe00,None,Bernard Scott,Bernard,Scott,1984,1984-02-10,2009.0,6.0,209.0,RB,RB,2009.0,70.25,200.0,29.18,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.52,4.44,21.0,36.0,125.0,4.08,0.0,6.82,0.0
ScotBo02,boston-scott-1,Boston Scott,Boston,Scott,1995,1995-04-27,2018.0,6.0,201.0,RB,,,,,,,,,,,,,,,,,,,,,
ScotCh22,chuck-scott-1,Chuck Scott,Chuck,Scott,1963,1963-05-24,,,,,,,,,,,,,,,,,,,,,,,,,
ScotDa00,darnay-scott-1,Darnay Scott,Darnay,Scott,1972,1972-07-07,1994.0,2.0,30.0,WR,WR,1994.0,73.0,180.0,24.32,32.5,8.5,0.0,0.0,0.0,0.0,1.57,2.66,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ScotDa01,darel-scott-1,Da'Rel Scott,Da'Rel,Scott,1988,1988-05-02,2011.0,7.0,221.0,RB,RB,2011.0,71.0,211.0,30.14,32.5,9.0,0.0,0.0,0.0,0.0,1.55,2.55,4.4,19.0,34.0,117.0,4.2,11.51,7.15,0.0
ScotFr00,freddie-scott-1,Freddie Scott,Freddie,Scott,1974,1974-08-26,,,,,,,,,,,,,,,,,,,,,,,,,
ScotGa00,gari-scott-1,Gari Scott,Gari,Scott,1978,1978-06-02,2000.0,4.0,99.0,WR,WR,2000.0,72.3,194.0,26.72,31.25,9.13,0.0,0.0,0.0,0.0,1.57,2.64,4.6,0.0,33.5,119.0,0.0,0.0,0.0,0.0
ScotJa02,jaleel-scott-1,Jaleel Scott,Jaleel,Scott,1995,1995-02-23,2018.0,4.0,132.0,WR,,,,,,,,,,,,,,,,,,,,,
ScotKe20,,Kevin Scott,Kevin,Scott,1963,1963-10-24,,,,,,,,,,,,,,,,,,,,,,,,,
ScotMa00,malcolm-scott-1,Malcolm Scott,Malcolm,Scott,1961,1961-07-10,,,,,,,,,,,,,,,,,,,,,,,,,
ScotPa00,None,Patrick Scott,Patrick,Scott,1965,1964-09-13,1987.0,11.0,282.0,WR,WR,1987.0,69.4,173.0,25.86,0.0,0.0,0.0,0.0,0.0,0.0,1.59,2.73,4.75,0.0,31.5,116.0,4.34,11.42,0.0,8.19
ScotRo20,,Ronald Scott,Ronald,Scott,1963,1963-03-03,,,,,,,,,,,,,,,,,,,,,,,,,
ScotWi00,willie-scott-1,Willie Scott,Willie,Scott,1959,1959-02-13,,,,,,,,,,,,,,,,,,,,,,,,,
SealRi00,ricky-seals-jones-1,Ricky Seals-Jones,Ricky,Seals-Jones,1995,1995-03-15,,,,,,,,,,,,,,,,,,,,,,,,,
SeasLa00,lache-seastrunk-1,Lache Seastrunk,Lache,Seastrunk,1991,1991-07-29,2014.0,6.0,186.0,RB,RB,2014.0,69.5,201.0,29.96,30.0,9.25,0.0,0.0,0.0,0.0,1.6,2.64,4.51,15.0,41.5,134.0,0.0,0.0,0.0,0.0
SeayMa00,mark-seay-1,Mark Seay,Mark,Seay,1967,1967-04-11,,,,,,,,,,,,,,,,,,,,,,,,,
SecuSc00,scott-secules-1,Scott Secules,Scott,Secules,1965,1964-11-08,1988.0,6.0,151.0,QB,,,,,,,,,,,,,,,,,,,,,
SefeAu00,austin-seferian-jenkins-1,Austin Seferian-Jenkins,Austin,Seferian-Jenkins,1993,1992-09-29,2014.0,2.0,38.0,TE,TE,2014.0,77.5,262.0,31.41,33.75,9.75,0.0,0.0,0.0,0.0,0.0,0.0,4.75,20.0,0.0,0.0,0.0,0.0,0.0,0.0
SeidMi00,mike-seidman-1,Mike Seidman,Mike,Seidman,1981,1981-02-11,2003.0,3.0,76.0,TE,TE,2003.0,76.5,261.0,32.11,33.13,9.75,8.0,18.0,0.0,0.0,0.0,0.0,4.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0
SellMi00,,Mike Sellers,Mike,Sellers,1975,1975-07-21,,,,,,,,,,,,,,,,,,,,,,,,,
SettJo00,,John Settle,John,Settle,1965,1965-06-02,,,,,,,,,,,,,,,,,,,,,,,,,
SeurFr00,frank-seurer-1,Frank Seurer,Frank,Seurer,1962,1962-08-16,,,,,,,,,,,,,,,,,,,,,,,,,
SeweSt00,steve-sewell-1,Steve Sewell,Steve,Sewell,1963,1963-04-02,,,,,,,,,,,,,,,,,,,,,,,,,
ShahAd00,None,Adam Shaheen,Adam,Shaheen,1995,1994-10-24,2017.0,2.0,45.0,TE,TE,2017.0,77.75,278.0,33.11,33.5,9.63,0.0,0.0,24.0,0.0,1.71,2.8,4.79,24.0,32.5,121.0,4.38,0.0,7.09,0.0
ShanLa20,larry-shannon-1,Larry Shannon,Larry,Shannon,1975,1975-02-02,1998.0,3.0,82.0,WR,WR,1998.0,76.3,210.0,25.97,34.0,10.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SharDa20,dan-sharp-1,Dan Sharp,Dan,Sharp,1962,1962-02-05,,,,,,,,,,,,,,,,,,,,,,,,,
SharHu01,hunter-sharp-1,Hunter Sharp,Hunter,Sharp,1994,1994-04-25,,,,,,,,,,,,,,,,,,,,,,,,,
SharSh00,None,Shannon Sharpe,Shannon,Sharpe,1968,1968-06-26,1990.0,7.0,192.0,TE,TE,1990.0,73.3,221.0,29.62,33.0,10.0,0.0,0.0,0.0,0.0,1.61,2.81,4.67,0.0,34.0,122.0,4.55,12.69,0.0,9.93
SharSt00,sterling-sharpe-1,Sterling Sharpe,Sterling,Sharpe,1965,1965-04-06,1988.0,1.0,7.0,WR,WR,1988.0,71.5,202.0,28.45,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SharTa00,tajae-sharpe-1,Tajae Sharpe,Tajae,Sharpe,1995,1994-12-23,2016.0,5.0,140.0,WR,WR,2016.0,74.0,194.0,25.51,32.25,8.38,0.0,0.0,0.0,0.0,1.55,2.61,4.55,11.0,33.5,114.0,0.0,0.0,0.0,0.0
ShavTy20,None,Tyrone Shavers,Tyrone,Shavers,1968,1968-02-09,1990.0,6.0,142.0,WR,WR,1990.0,74.1,205.0,26.88,31.25,9.75,0.0,0.0,0.0,0.0,1.6,2.68,4.49,0.0,34.5,124.0,4.2,11.2,0.0,9.18
ShawBo00,bobby-shaw-1,Bobby Shaw,Bobby,Shaw,1975,1975-04-23,1998.0,6.0,169.0,WR,,,,,,,,,,,,,,,,,,,,,
ShawCo00,connor-shaw-1,Connor Shaw,Connor,Shaw,1991,1991-09-19,,,,,,,,,,,,,,,,,,,,,,,,,
ShawHa00,harold-shaw-1,Harold Shaw,Harold,Shaw,1974,1974-09-03,1998.0,6.0,176.0,RB,RB,1998.0,72.0,230.0,31.94,31.75,9.0,10.0,13.0,0.0,0.0,1.59,2.72,4.62,18.0,28.5,105.0,4.43,11.97,7.63,0.0
ShawSe00,sedrick-shaw-1,Sedrick Shaw,Sedrick,Shaw,1974,1973-11-16,1997.0,3.0,61.0,RB,RB,1997.0,72.0,214.0,29.72,33.0,9.25,9.0,15.0,0.0,0.0,1.64,2.77,4.62,0.0,32.0,112.0,4.39,12.12,7.76,0.0
SheaAa00,aaron-shea-1,Aaron Shea,Aaron,Shea,1977,1976-12-05,2000.0,4.0,110.0,TE,,,,,,,,,,,,,,,,,,,,,
ShedKe00,None,Kenny Shedd,Kenny,Shedd,1971,1971-02-14,1993.0,5.0,129.0,WR,WR,1993.0,69.0,168.0,25.41,29.63,8.88,0.0,0.0,0.0,0.0,1.51,2.53,4.42,0.0,37.5,125.0,4.03,11.33,0.0,8.89
SheeKo00,kory-sheets-1,Kory Sheets,Kory,Sheets,1985,1985-03-31,,,,,,,,,,,,,,,,,,,,,,,,,
ShehRa00,rashaan-shehee-1,Rashaan Shehee,Rashaan,Shehee,1975,1975-06-20,1998.0,3.0,88.0,RB,RB,1998.0,70.3,204.0,29.72,33.13,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
ShelDa00,None,Daimon Shelton,Daimon,Shelton,1973,1972-09-15,1997.0,6.0,184.0,RB,,,,,,,,,,,,,,,,,,,,,
ShelEr00,eric-shelton-1,Eric Shelton,Eric,Shelton,1983,1983-06-23,2005.0,2.0,54.0,RB,RB,2005.0,73.5,246.0,32.79,33.63,9.5,22.0,20.0,0.0,0.0,1.62,2.72,4.57,0.0,38.5,122.0,4.08,0.0,7.46,0.0
ShepDe00,derrick-shepard-1,Derrick Shepard,Derrick,Shepard,1964,1964-01-22,,,,,,,,,,,,,,,,,,,,,,,,,
ShepEd00,edell-shepherd-1,Edell Shepherd,Edell,Shepherd,1980,1980-05-18,,,,,,,,,,,,,,,,,,,,,,,,,
ShepJo20,,Johnny Shepherd,Johnny,Shepherd,1957,1957-04-24,,,,,,,,,,,,,,,,,,,,,,,,,
ShepLe00,leslie-shepherd-1,Leslie Shepherd,Leslie,Shepherd,1969,1969-11-03,,,,,,,,,,,,,,,,,,,,,,,,,
ShepRu00,,Russell Shepard,Russell,Shepard,1990,1990-09-17,,,,,,,,,,,,,,,,,,,,,,,,,
ShepSt00,sterling-shepard-1,Sterling Shepard,Sterling,Shepard,1993,1993-02-10,2016.0,2.0,40.0,WR,WR,2016.0,70.25,194.0,28.3,30.38,9.75,0.0,0.0,0.0,0.0,1.55,2.6,4.48,20.0,41.0,123.0,4.35,0.0,7.0,0.0
SherAn00,anthony-sherman-1,Anthony Sherman,Anthony,Sherman,1989,1988-12-11,2011.0,5.0,136.0,RB,,,,,,,,,,,,,,,,,,,,,
SherHe00,None,Heath Sherman,Heath,Sherman,1967,1967-03-27,1989.0,6.0,162.0,RB,,,,,,,,,,,,,,,,,,,,,
SherMa00,None,Matt Sherry,Matt,Sherry,1985,1984-12-11,2008.0,6.0,207.0,TE,,,,,,,,,,,,,,,,,,,,,
SherMi00,mike-sherrard-1,Mike Sherrard,Mike,Sherrard,1963,1963-06-21,,,,,,,,,,,,,,,,,,,,,,,,,
SherTi00,tim-sherwin-1,Tim Sherwin,Tim,Sherwin,1958,1958-05-04,,,,,,,,,,,,,,,,,,,,,,,,,
SherTr00,,Trent Sherfield,Trent,Sherfield,1996,1996-02-26,,,,,,,,,,,,,,,,,,,,,,,,,
ShiaVi00,None,Visanthe Shiancoe,Visanthe,Shiancoe,1980,1980-06-18,2003.0,3.0,91.0,TE,TE,2003.0,76.4,251.0,30.96,33.5,10.25,12.5,18.0,0.0,0.0,1.59,2.64,4.64,28.0,39.5,120.0,4.28,11.89,7.09,0.0
ShieAr00,None,Arman Shields,Arman,Shields,1985,1985-07-10,2008.0,4.0,125.0,WR,WR,2008.0,72.75,194.0,26.39,31.75,9.75,17.0,15.0,0.0,0.0,1.53,2.54,4.4,19.0,37.5,128.0,3.96,10.87,6.67,0.0
ShiePa00,paul-shields-1,Paul Shields,Paul,Shields,1976,1976-01-31,,,,,,,,,,,,,,,,,,,,,,,,,
ShipJo00,jordan-shipley-1,Jordan Shipley,Jordan,Shipley,1986,1985-12-23,2010.0,3.0,84.0,WR,WR,2010.0,71.25,193.0,27.37,30.5,9.63,0.0,0.0,0.0,0.0,1.55,2.6,4.6,16.0,36.5,116.0,0.0,0.0,0.0,0.0
ShipMa00,,Marcel Shipp,Marcel,Shipp,1978,1978-08-08,,,,,,,,,,,,,,,,,,,,,,,,,
ShocJe00,jeremy-shockey-1,Jeremy Shockey,Jeremy,Shockey,1980,1980-08-18,2002.0,1.0,14.0,TE,,,,,,,,,,,,,,,,,,,,,
ShorCe00,None,Cecil Shorts,Cecil,Shorts,1988,1987-12-22,2011.0,4.0,114.0,WR,WR,2011.0,71.75,205.0,28.67,31.63,9.25,0.0,0.0,0.0,0.0,1.59,2.54,4.5,21.0,34.5,114.0,4.07,11.18,6.5,0.0
ShulHe00,heath-shuler-1,Heath Shuler,Heath,Shuler,1972,1971-12-31,1994.0,1.0,3.0,QB,QB,1994.0,74.0,221.0,29.06,31.5,10.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ShulMi00,mickey-shuler-2,Mickey Shuler,Mickey,Shuler,1956,1956-08-21,,,,,,,,,,,,,,,,,,,,,,,,,
ShulMi01,mickey-shuler-1,Mickey Shuler,Mickey,Shuler,1987,1986-10-09,2010.0,7.0,214.0,TE,,,,,,,,,,,,,,,,,,,,,
SianMi20,mike-siano-1,Mike Siano,Mike,Siano,1963,1963-11-29,,,,,,,,,,,,,,,,,,,,,,,,,
SiemTr00,None,Trevor Siemian,Trevor,Siemian,1992,1991-12-26,2015.0,7.0,250.0,QB,QB,2015.0,75.0,210.0,26.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SievEr00,eric-sievers-1,Eric Sievers,Eric,Sievers,1957,1957-11-09,,,,,,,,,,,,,,,,,,,,,,,,,
SilvNi20,nilo-silvan-1,Nilo Silvan,Nilo,Silvan,1974,1973-10-02,1996.0,6.0,180.0,WR,,,,,,,,,,,,,,,,,,,,,
SimmCh00,chris-simms-1,Chris Simms,Chris,Simms,1980,1980-08-29,2003.0,3.0,97.0,QB,QB,2003.0,76.4,220.0,27.14,32.75,10.5,8.0,19.5,22.0,0.0,1.69,2.84,4.86,0.0,31.0,103.0,4.18,0.0,7.37,0.0
SimmMa00,matt-simms-1,Matt Simms,Matt,Simms,1988,1988-09-27,,,,,,,,,,,,,,,,,,,,,,,,,
SimmPh00,,Phil Simms,Phil,Simms,1955,1955-11-03,,,,,,,,,,,,,,,,,,,,,,,,,
SimmSa20,sam-simmons-1,Sam Simmons,Sam,Simmons,1980,1979-11-25,2002.0,5.0,170.0,WR,,,,,,,,,,,,,,,,,,,,,
SimmSt20,stacey-simmons-1,Stacey Simmons,Stacey,Simmons,1968,1968-08-05,1990.0,4.0,83.0,WR,WR,1990.0,69.0,183.0,27.67,30.75,8.38,0.0,0.0,0.0,0.0,1.55,2.64,4.38,0.0,28.5,116.0,0.0,0.0,0.0,0.0
SimmTo00,tony-simmons-2,Tony Simmons,Tony,Simmons,1975,1974-12-08,1998.0,2.0,52.0,WR,WR,1998.0,72.8,203.0,27.58,33.25,10.5,14.5,21.0,0.0,0.0,1.57,2.6,4.35,0.0,36.5,117.0,3.96,10.98,7.15,0.0
SimoJo00,john-simon-1,John Simon,John,Simon,1978,1978-12-11,,,,,,,,,,,,,,,,,,,,,,,,,
SimoKe00,ken-simonton-1,Ken Simonton,Ken,Simonton,1979,1979-06-07,,,,,,,,,,,,,,,,,,,,,,,,,
SimoSc00,,Scott Simonson,Scott,Simonson,1992,1992-04-13,,,,,,,,,,,,,,,,,,,,,,,,,
SimpCh00,chad-simpson-1,Chad Simpson,Chad,Simpson,1985,1985-08-22,,,,,,,,,,,,,,,,,,,,,,,,,
SimpJe00,None,Jerome Simpson,Jerome,Simpson,1986,1986-02-04,2008.0,2.0,46.0,WR,WR,2008.0,73.75,199.0,26.34,34.25,11.0,11.5,21.0,0.0,0.0,1.51,2.6,4.44,0.0,37.5,136.0,4.52,11.77,7.08,0.0
SimsCh00,charles-sims-1,Charles Sims,Charles,Sims,1991,1990-09-19,2014.0,3.0,69.0,RB,RB,2014.0,72.0,214.0,29.72,31.0,8.25,0.0,0.0,0.0,0.0,1.57,2.6,4.48,17.0,37.5,125.0,4.3,0.0,7.16,0.0
SimsDi00,dion-sims-1,Dion Sims,Dion,Sims,1991,1991-02-18,2013.0,4.0,106.0,TE,TE,2013.0,76.88,262.0,31.92,33.18,10.48,0.0,0.0,0.0,0.0,1.62,2.75,4.75,22.0,35.0,112.0,4.52,12.1,7.36,0.0
SincKa00,kaseem-sinceno-1,Kaseem Sinceno,Kaseem,Sinceno,1976,1976-03-26,,,,,,,,,,,,,,,,,,,,,,,,,
SingDe00,devin-singletary-1,Devin Singletary,Devin,Singletary,1997,1997-09-03,2019.0,3.0,74.0,RB,RB,2019.0,67.0,203.0,32.56,28.88,8.5,0.0,0.0,0.0,0.0,0.0,0.0,4.66,15.0,35.0,117.0,4.4,0.0,7.32,0.0
SingNa00,None,Nate Singleton,Nate,Singleton,1968,1968-07-05,1992.0,11.0,292.0,WR,WR,1992.0,71.4,189.0,26.69,31.25,8.75,0.0,0.0,0.0,0.0,1.67,2.72,4.72,0.0,31.5,114.0,4.29,11.71,0.0,9.34
SkanPa00,paul-skansi-1,Paul Skansi,Paul,Skansi,1961,1961-01-11,,,,,,,,,,,,,,,,,,,,,,,,,
SkelJo00,None,John Skelton,John,Skelton,1988,1988-03-17,2010.0,5.0,155.0,QB,QB,2010.0,77.38,243.0,29.22,32.0,9.75,0.0,0.0,24.0,50.0,1.61,2.77,4.85,0.0,33.5,108.0,4.33,0.0,7.17,0.0
SlatMa00,matt-slater-1,Matt Slater,Matt,Slater,1986,1985-09-09,2008.0,5.0,153.0,WR,,,,,,,,,,,,,,,,,,,,,
SlatSt00,steve-slaton-1,Steve Slaton,Steve,Slaton,1986,1986-01-04,2008.0,3.0,89.0,RB,RB,2008.0,69.13,197.0,29.68,32.25,8.75,10.0,16.0,0.0,0.0,1.59,2.67,4.49,19.0,33.5,118.0,0.0,0.0,0.0,0.0
SlauWe00,webster-slaughter-1,Webster Slaughter,Webster,Slaughter,1964,1964-10-19,,,,,,,,,,,,,,,,,,,,,,,,,
SlayDa01,darius-slayton-1,Darius Slayton,Darius,Slayton,1997,1997-01-12,2019.0,5.0,171.0,WR,,,,,,,,,,,,,,,,,,,,,
SloaDa00,david-sloan-2,David Sloan,David,Sloan,1972,1972-06-08,1995.0,3.0,70.0,TE,TE,1995.0,78.0,254.0,30.06,33.5,10.63,0.0,0.0,0.0,0.0,1.73,2.83,4.91,20.0,31.0,115.0,4.29,11.77,0.0,8.2
SlutSc00,scott-slutzker-1,Scott Slutzker,Scott,Slutzker,1973,1972-12-20,1996.0,3.0,82.0,TE,TE,1996.0,76.4,250.0,30.84,33.25,10.25,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,110.0,0.0,0.0,0.0,0.0
SmalKi00,None,Kiero Small,Kiero,Small,1989,1989-05-01,2014.0,7.0,227.0,RB,,,,,,,,,,,,,,,,,,,,,
SmalO.00,o-j-small-1,O.J. Small,O.J.,Small,1982,1982-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
SmalTo00,None,Torrance Small,Torrance,Small,1970,1970-09-04,1992.0,5.0,138.0,WR,WR,1992.0,75.0,201.0,25.73,32.0,9.25,0.0,0.0,0.0,0.0,1.6,2.66,4.61,0.0,30.5,112.0,4.35,11.48,0.0,8.97
SmalWe00,wendell-smallwood-1,Wendell Smallwood,Wendell,Smallwood,1994,1994-01-29,2016.0,5.0,153.0,RB,RB,2016.0,70.5,208.0,30.13,30.5,9.25,0.0,0.0,0.0,0.0,1.57,2.63,4.47,14.0,33.5,120.0,4.28,11.14,6.83,0.0
